STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,AWND
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110821,-9999,-9999,-9999,289,167,167,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110821,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110821,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110821,0,-9999,-9999,289,178,183,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110821,13,-9999,-9999,300,178,-9999,29
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110822,170,0,0,239,156,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110822,10,-9999,-9999,250,150,-9999,37
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110822,180,0,0,278,172,178,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20110822,30,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20110822,213,0,0,267,189,239,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110822,25,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110822,130,-9999,-9999,283,189,189,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110822,107,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110822,315,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110822,102,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110822,0,-9999,-9999,300,172,206,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110822,25,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110822,48,-9999,-9999,256,172,-9999,36
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110822,102,-9999,-9999,294,183,189,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110822,310,-9999,-9999,272,178,200,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110822,150,-9999,0,267,200,-9999,57
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110822,13,-9999,-9999,244,167,183,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110822,20,0,0,250,194,194,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20110822,104,-9999,-9999,239,172,172,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110822,119,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110822,140,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110822,168,-9999,-9999,250,156,-9999,35
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110822,43,-9999,-9999,294,167,200,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110822,127,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110822,140,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110822,41,-9999,-9999,289,178,178,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110822,109,-9999,-9999,261,139,-9999,34
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110823,0,0,0,250,128,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20110823,3,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110823,0,-9999,-9999,250,111,-9999,17
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110823,0,0,0,239,128,156,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20110823,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20110823,0,0,0,250,139,250,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110823,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110823,0,-9999,-9999,250,144,178,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110823,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110823,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110823,0,-9999,-9999,250,128,183,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110823,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110823,0,-9999,-9999,256,128,-9999,19
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110823,-9999,-9999,-9999,250,128,156,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110823,0,-9999,-9999,228,133,133,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110823,0,-9999,0,261,172,-9999,40
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110823,0,-9999,0,250,89,178,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110823,0,0,0,256,128,189,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20110823,0,-9999,-9999,244,128,161,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110823,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110823,0,-9999,-9999,250,133,-9999,23
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110823,0,-9999,-9999,244,111,117,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110823,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110823,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110823,0,-9999,-9999,239,117,117,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110823,0,-9999,-9999,261,94,-9999,18
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110824,0,0,0,256,161,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20110824,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110824,0,-9999,-9999,272,122,-9999,35
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110824,0,0,0,250,156,183,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20110824,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20110824,0,0,0,267,133,250,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110824,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110824,0,-9999,-9999,261,156,200,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110824,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110824,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110824,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110824,0,-9999,-9999,250,128,200,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110824,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110824,0,-9999,-9999,278,150,-9999,31
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110824,-9999,-9999,-9999,256,144,172,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110824,0,-9999,-9999,233,122,133,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110824,0,-9999,0,272,178,-9999,56
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110824,0,-9999,0,278,100,206,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110824,0,0,0,272,139,206,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20110824,0,-9999,-9999,267,150,194,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110824,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110824,0,-9999,-9999,267,128,-9999,33
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110824,-9999,-9999,-9999,250,111,128,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20110824,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110824,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110824,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110824,0,-9999,-9999,244,117,133,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110824,0,-9999,-9999,272,111,-9999,28
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110825,13,0,0,283,183,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20110825,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110825,99,-9999,-9999,294,183,-9999,38
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110825,0,0,0,256,172,217,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20110825,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20110825,10,0,0,278,189,233,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110825,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110825,0,-9999,-9999,267,183,217,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110825,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110825,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110825,0,-9999,-9999,278,172,239,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110825,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110825,89,-9999,-9999,289,200,-9999,34
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110825,-9999,-9999,-9999,278,172,222,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110825,0,-9999,-9999,261,133,183,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110825,15,-9999,0,306,200,-9999,66
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110825,43,-9999,-9999,283,150,228,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110825,0,0,0,300,178,244,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20110825,58,-9999,-9999,294,194,217,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110825,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110825,150,-9999,-9999,294,178,-9999,37
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110825,-9999,-9999,-9999,267,122,194,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20110825,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110825,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110825,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110825,0,-9999,-9999,256,133,194,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110825,15,-9999,-9999,300,150,-9999,39
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110826,28,0,0,289,189,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20110826,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110826,0,-9999,-9999,294,178,-9999,13
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110826,41,0,0,283,189,206,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20110826,15,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20110826,48,0,0,294,189,250,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110826,91,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110826,33,-9999,-9999,278,189,217,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110826,41,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110826,81,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110826,30,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110826,104,-9999,-9999,283,200,206,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110826,8,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110826,0,-9999,-9999,300,194,-9999,17
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110826,30,-9999,-9999,294,189,200,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110826,56,-9999,-9999,272,183,194,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110826,8,-9999,0,289,211,-9999,34
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110826,38,-9999,-9999,289,167,222,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110826,8,0,0,289,194,228,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20110826,0,-9999,-9999,278,183,200,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110826,79,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110826,0,-9999,-9999,294,183,-9999,18
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110826,79,-9999,-9999,283,183,183,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20110826,13,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110826,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110826,18,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110826,25,-9999,-9999,278,178,183,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110826,28,-9999,-9999,306,189,-9999,16
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110827,160,0,0,261,194,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110827,279,-9999,-9999,250,172,-9999,13
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110827,0,0,0,289,194,211,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20110827,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20110827,0,0,0,267,189,261,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110827,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110827,0,-9999,-9999,278,189,189,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110827,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110827,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110827,0,-9999,-9999,294,194,228,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110827,142,-9999,-9999,289,194,-9999,12
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110827,-9999,-9999,-9999,300,189,211,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110827,0,-9999,-9999,267,172,172,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110827,196,-9999,0,261,211,-9999,26
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110827,20,-9999,-9999,283,156,222,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110827,97,0,0,267,189,222,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20110827,244,-9999,-9999,256,189,217,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110827,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110827,356,-9999,-9999,272,172,-9999,12
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110827,-9999,-9999,-9999,294,167,178,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20110827,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110827,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110827,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110827,0,-9999,-9999,283,178,178,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110827,102,-9999,-9999,278,167,-9999,10
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110828,343,0,0,222,167,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110828,726,-9999,-9999,233,172,-9999,89
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110828,244,0,0,261,211,217,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20110828,701,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20110828,686,0,0,261,206,256,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110828,274,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110828,277,-9999,-9999,250,189,206,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110828,490,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110828,335,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0018,BELMONT 0.2 ESE MA US,4.3,42.3988,-71.1638,20110828,475,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110828,274,-9999,-9999,278,222,244,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110828,231,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110828,0,-9999,-9999,250,194,-9999,60
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110828,445,-9999,-9999,300,189,222,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110828,351,-9999,-9999,256,172,222,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110828,231,-9999,0,244,194,-9999,121
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110828,490,-9999,-9999,233,189,217,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110828,305,0,0,239,200,211,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20110828,429,-9999,-9999,233,183,183,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110828,503,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110828,305,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110828,185,-9999,-9999,228,189,-9999,93
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110828,279,-9999,-9999,278,172,222,-9999
GHCND:US1MASF0004,BRIGHTON 0.5 W MA US,16.2,42.3496,-71.1589,20110828,584,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110828,323,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAMD0011,CAMBRIDGE 0.9 NNW MA US,14.6,42.3876,-71.1253,20110828,602,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110828,782,-9999,-9999,256,178,222,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110828,3,-9999,-9999,250,189,-9999,72
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110829,0,0,0,250,133,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110829,0,-9999,-9999,250,133,-9999,26
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110829,259,0,0,222,133,150,-9999
GHCND:US1MAMD0021,NATICK 1.7 NNE MA US,48.5,42.3059,-71.3352,20110829,434,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.5948,-71.0207,20110829,76,0,0,256,156,256,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110829,323,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110829,119,-9999,-9999,217,156,172,-9999
GHCND:US1MAMD0008,MELROSE 0.9 SSE MA US,36.3,42.4424,-71.0529,20110829,198,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110829,119,-9999,-9999,-9999,-9999,-9999,-9999
